temperature,humidity,soil_moisture,light,ec,ph,irrigate,amount_liters
27.294074748835754,77.85752901537197,50.96370934165863,582.0309197786347,3.0710950068593057,6.565562700968997,0,0.0
21.14252574393396,89.26036629555469,74.61363195694685,914.9446288475109,1.7506918763679657,6.6650707044163875,0,0.0
34.482938671997495,80.49565601530452,22.612794670602522,364.8406537675234,2.588583534142322,6.080659271751967,1,4.108080799409621
31.17725799713895,63.01033090783076,65.94824528185326,982.7149920671255,1.2697506028730623,6.536676298976995,0,0.0
33.971482006591216,85.18836306995533,54.34839367632254,575.8276467140232,3.424828610939152,5.887065252532657,0,0.0
33.21206495727003,60.4923836559175,45.52694699310902,973.4019561875338,1.1453956876265647,6.748033997766273,1,0.6709579510336467
28.164299639788446,66.24670421217337,64.6448266463036,27.060654047115328,2.095436684602441,6.414721358361048,0,0.0
33.67186199539299,63.85648836978416,77.94946546649794,727.976322412388,2.342048105150058,6.6627797741003425,0,0.0
19.50437253488263,62.38119363327625,33.75237266976146,816.6215242927362,2.97620444665841,6.2157322784767715,1,2.4371440995357805
21.331708661125468,78.75953846469528,28.618841904327176,53.17328667648758,1.302821292681053,5.8436639274729325,1,3.2071737143509234
18.768863911479148,66.33844536347459,74.77290471336183,578.9696640162457,2.1020199346379416,6.143846669970466,0,0.0
23.530615622975493,55.8358561012608,60.137184647438225,801.9422935894484,1.7492789238586308,6.072228091717481,0,0.0
24.607513924721193,52.907908382923914,46.27916129371796,561.0387252230728,1.7800267892333501,5.999074815160238,0,0.0
22.61293354015623,41.88736584837167,54.39557421585698,63.813590405466634,2.946969790163127,5.818260621612217,0,0.0
32.0885376555828,69.1597580941523,64.73683431057464,693.4472408983114,1.0136523625795828,6.638750712819709,0,0.0
24.064806553791016,51.49807077005171,66.38191392234303,60.59691467330863,2.8727091033399157,5.6295274919808405,0,0.0
22.775886664685473,47.406696100819154,75.19365084913787,817.4688950164385,3.0259960753077655,6.831341394828751,0,0.0
27.225833413690225,72.69149819138389,45.610567333737364,43.034183306694395,3.2534056096051724,5.76253708434663,0,0.0
20.395711824570967,74.06046289107744,37.6046546011637,137.3973810103708,2.567204508076209,6.969810477777312,0,0.0
31.637348672818675,77.6077446128833,58.379856007390515,275.10759052326847,1.833638320680603,6.9827020721306114,0,0.0
19.267360942556103,65.17884481692957,44.94367395677182,633.3647922608,2.0680868313721765,6.097580561861728,0,0.0
34.77707792220879,84.70273026019433,55.67590723693868,976.359099631306,3.4243402057185732,6.981731608948394,0,0.0
31.128161078043178,86.81713766991139,45.199147907357016,117.82285261993441,3.2029670660896308,6.80360277592109,1,0.7201278138964475
21.37816658608093,80.36854698962446,29.17974720069047,142.70766921391842,2.158814772748605,5.623645415419999,1,3.1230379198964293
18.093875991101243,71.77967410040935,48.1656050995375,368.87039670098034,3.357657517777306,6.920992845442927,0,0.0
31.86284428373218,55.18604767955944,61.455069316461966,836.2191377553202,3.0573871885161474,5.563771578856891,0,0.0
30.01657484540949,89.14724608101106,67.95702846005899,467.23095275081414,3.2527246541494867,5.772871440608661,0,0.0
30.393121856696784,53.70680835959692,49.59957660779281,321.6106002558217,2.7074430864398025,6.3768933112700115,1,0.06006350883107814
31.111595893661075,50.13284609952155,29.914273412624055,561.2038322088613,3.1441351086549876,5.62110576760002,1,3.0128589881063914
19.258759079479535,62.10770568932914,44.881262578965895,260.52319744575004,3.2294153533358143,5.742591635484054,0,0.0
24.093917385252634,42.84202853561942,67.17763573050189,401.15990724752095,1.2300414613516786,6.930237680668358,0,0.0
19.969774011927207,88.92472323358953,44.77155623702437,332.60514923204187,3.4130424416516463,6.992031827331412,0,0.0
32.67275823988509,69.42167782082124,61.79184761625334,804.1410224146459,1.8340327469101583,6.697204812670446,0,0.0
28.596068156068483,67.84760458320876,50.432820900685385,924.2557264380008,2.099748773958389,6.272814087197054,0,0.0
23.625266422495038,72.78981399498599,34.4733875065638,759.5721921569118,2.979759397982038,6.850451403537512,1,2.3289918740154296
19.080491954862403,64.85118238886034,67.76903048138445,439.0835760299835,2.662240763931244,5.667848156325353,0,0.0
23.28669946916626,41.60317585472708,25.052807244241222,504.3349774966638,3.232649781090143,6.914337803867514,1,3.7420789133638164
23.5281164744547,70.61556444201983,51.49341696530904,125.07369392943568,2.0014343769419303,6.027329391183148,0,0.0
30.403305031747088,75.80869384782153,32.5334620546043,746.8647111345377,1.9332204091903964,6.792234086849792,1,2.619980691809355
28.838477013038624,60.83745303120266,24.02393771248254,596.475679395044,1.0792221238532993,6.502560108978086,1,3.896409343127619
33.08261662379755,77.86477860355964,50.17603622499493,902.4399961374364,2.156813441674145,6.940411456083583,0,0.0
26.02765372775314,51.35006496692103,49.97372935609542,200.6111435751532,2.8101769258227716,6.797016921693727,0,0.0
20.03310218095113,51.063829553309205,62.414054100543254,759.7261219326122,1.75294679406554,6.831846720326359,0,0.0
30.125161382790914,48.0708493843787,64.6850415831143,684.6716617191897,2.1568162841846035,6.447631534180045,0,0.0
30.933345826487255,58.59973798945809,63.667489321573804,265.84553380975217,1.548494421213195,6.749737796464414,0,0.0
27.541712358681437,82.35060176945419,44.5735239750053,667.3786395408251,2.9319695146786517,6.635696726142008,0,0.0
31.106442059227536,81.39560310745321,57.90138723359375,924.3733805766495,1.1512789033528676,5.742434696355831,0,0.0
26.394525138194645,59.14121039817519,54.61671455863762,918.4359876671189,2.7634576375012454,6.472895337029865,0,0.0
26.8864580994939,69.45593679901182,45.29370536701518,719.6265745161413,1.9473500293624588,5.722263319780238,0,0.0
25.268197312095346,76.04081582374579,55.83276165115959,48.0731125340601,1.103990173467802,6.804184182828295,0,0.0
18.43212515464962,52.060338731401146,76.83487260237575,872.2643373201615,3.1336739682294645,5.598924699009952,0,0.0
19.834154258886176,48.40705429473735,31.57362462088264,657.7786070045399,2.2193046579529128,6.980570005289913,1,2.763956306867604
18.534296156674483,88.60479966061556,74.34632574713157,310.43425318273444,2.498297424040323,6.100939999206567,0,0.0
28.818976991484266,70.87786566048092,23.2073308389919,187.2503617056993,2.830076728811142,5.755944030552153,1,4.018900374151214
23.344051678297554,89.0707860916832,38.50335277409964,116.2038629973171,2.637686082502972,6.903512475491834,0,0.0
26.645701749799947,56.88779935661145,37.288714916691696,50.23689925776098,2.827142177036529,5.568138979344772,0,0.0
33.42863005674358,75.15158499870657,57.58190647285434,754.1032479507564,2.905704211444644,6.2051584517634755,0,0.0
22.237967895530872,51.13018182706189,27.87349710663742,235.84299894327532,2.4728788264115273,6.655340691886754,1,3.318975434004387
24.976509691605706,53.060008563695646,72.94085671038522,24.25293604325507,1.9140945772693918,5.975125713147552,0,0.0
30.844369355231827,65.5951060634812,69.71308450790248,397.27065184198926,1.6078553742908566,6.293252004854201,0,0.0
21.88956881335758,55.98090627540356,59.123949181116664,482.60708059233895,3.257258091631968,6.550619524470703,0,0.0
19.30865846708948,48.38107819202922,47.504829907531864,169.2302309001269,3.4248121115955508,6.927964631501981,0,0.0
22.925774699534056,53.1440350994663,75.97736252852471,44.048336162549774,1.8941568877455222,5.654053958906545,0,0.0
20.740761883318076,41.78741972329323,69.84479328323336,189.12548309806886,1.2807768226807505,5.73584005557238,0,0.0
33.80486008982374,75.22118107387433,49.95890888487469,679.1027618365744,1.5563433177910782,6.2633063427911,1,0.006163667268796758
31.73804645259509,64.60583285429308,62.112401267258676,82.2436772512064,2.676668364967974,6.127712441725071,0,0.0
28.7678638606772,44.71215332022628,54.015797130781074,555.0370305569938,1.4323334248958268,6.1161942410255,0,0.0
32.8148300331912,48.58469965642456,55.276534303295875,146.41198790816668,2.9503056826524703,5.94544225440423,0,0.0
31.66242530728495,45.126726905632204,39.85856416624827,195.68917358041938,3.3075755996867837,6.3410271977634345,1,1.5212153750627593
21.17169100106261,70.62964041379382,47.725076277493805,393.0778832666987,3.409128787697118,6.824932504248574,0,0.0
33.17350297432962,44.71051818062469,24.68728584738465,100.82533605373133,1.0233137649372268,5.741386510806795,1,3.796907122892302
27.168818112566065,77.7141166517608,41.44092149987555,173.20350278221287,3.3953854123860414,5.8229294942436365,0,0.0
31.72648263778906,41.02554596601956,61.74971092172912,348.9524114513541,2.8504860478240444,6.5062352466993785,0,0.0
33.233552098699384,52.4687893997946,77.19296183037117,329.66900549836686,1.2101255806595057,5.584296481430957,0,0.0
23.406059074521686,84.53333379459536,77.78384676578122,749.2714856757319,2.038101171946816,6.51064629934451,0,0.0
19.870882716970506,75.9265659061123,53.3433721474935,74.78230512642436,2.7501136864487727,5.971684226295006,0,0.0
21.87489776321301,43.64841664628439,56.39733510857492,860.4507356663435,3.391713731652623,6.036780897100023,0,0.0
25.260832406646358,81.05630522425898,31.14327113005805,816.2321707394549,1.4103534840284815,6.1083240607343505,1,2.8285093304912925
31.906251020682383,64.65175607701025,61.71848648561184,765.9916396919384,1.319333204817385,6.0243813422375725,0,0.0
32.632419915357836,82.33915135844146,24.239527560463173,309.3723624631325,2.1808676331546963,6.761814431919298,1,3.8640708659305236
18.118186219030243,70.03698872251967,37.081141147966676,822.8817855407875,3.420247234346223,6.919102686100464,0,0.0
26.68270414381862,74.09165160164294,60.10180083712653,182.8020802892808,3.428448038145026,6.322017212974282,0,0.0
25.095987053529242,89.67507801978542,38.61860789260936,124.40920585502823,1.5697868526322734,6.372817748252409,0,0.0
21.775832778002414,51.61677729620091,22.99081244686726,44.956333489487356,1.7983678699286434,5.605724662020153,1,4.051378132969911
20.037711244672607,71.19727873806941,69.91222456105783,939.3103630055759,3.2700799641116363,6.569787892541501,0,0.0
23.739457913861674,63.01606950286992,38.61980042807379,308.0108977052737,2.8371037271301605,6.376148309446126,0,0.0
34.029464966512826,41.972597646134574,23.786313491520705,917.6178801779059,3.4307910716440455,5.5755917857114,1,3.932052976271894
23.49444984435284,40.723532075143254,24.48728987017191,272.6135615193297,3.232870907538886,5.797638500607555,1,3.826906519474213
26.819440569637223,45.96142889089293,35.10552792732522,907.5659593363496,1.5377401257843584,5.802915130588844,0,0.0
29.951322301218024,72.45458702692741,30.680956833291575,903.9290528460882,2.8993171485317086,5.756451927915039,1,2.8978564750062636
24.181703240447998,68.35815439566962,66.45800706680905,923.6760450107129,1.1214130789002916,6.487968931934166,0,0.0
34.52029540625633,67.67147805818638,39.30104280002207,496.1534392841938,3.0445819468536848,6.8926594230336535,1,1.6048435799966898
34.361604014015896,41.59283812641301,68.28174710238994,865.946286798892,2.5038919061115203,6.644462988037539,0,0.0
22.28029902903119,63.465149818000356,30.430759869389167,950.7658961673202,3.3902524065911543,6.21606022782087,1,2.935386019591625
26.45322460017055,86.23114089212643,49.57275077264502,324.6169418971795,3.400081138672696,6.106076946976723,0,0.0
23.114931266885083,59.87959346553233,61.282228013187726,418.87440568255505,1.1270377725608882,6.079687157963834,0,0.0
22.842288404416948,71.24612348942281,59.119451231951295,719.240187335744,1.4013037138894195,6.401870436543738,0,0.0
18.627078105027056,78.99093378115717,56.06776459581612,300.3598217233009,2.2105176182967288,6.038830988416804,0,0.0
28.362593677658246,79.19626395709437,75.48929611587019,753.8093089126589,3.198733812365373,5.839182956783076,0,0.0
26.545543394890643,65.96400411976357,33.71150886240466,73.89214521353394,3.036112855740141,6.404264359863374,1,2.4432736706393006
18.87513877124982,82.89759727011682,49.623152267726326,523.4983842885422,3.4109250658794465,6.0860581201413595,0,0.0
22.736989892022393,59.56890466818734,73.03955300434453,122.31348408374521,2.5452102927783518,5.521187243715751,0,0.0
33.44052006143311,84.43466073923992,24.673625935709424,293.32347643667646,1.6414087989040516,5.533346670350162,1,3.798956109643586
22.07255214133853,52.011358319777266,23.353296095184515,258.625392486472,1.0627665987629433,5.911204916731627,1,3.997005585722323
20.46321282555079,54.01082034952855,33.99813725349748,838.9320735626661,1.5573162268013723,6.268633299260296,1,2.4002794119753776
26.320696924718572,42.65603120995006,57.98127317228111,193.51725540619748,2.6881829948840616,6.031359261501983,0,0.0
34.75605771988021,79.77909182711414,35.59277758698841,808.4479201591189,3.3156870583575326,5.536082728581328,1,2.161083361951738
22.114939615695505,60.852761811635276,31.41439302852794,793.9603459079219,1.8022591682706621,5.834727645629861,1,2.787841045720809
29.426304305899933,51.45583069556995,47.52813892149753,498.8830555572299,3.1892608257232387,5.644628963011924,1,0.3707791617753706
30.947533460588197,51.58951388082898,56.81588412616469,233.8432555961296,1.9872456208528912,6.922948002042125,0,0.0
22.039838247870794,85.06999706146166,34.913462421004425,226.8963399562227,1.7706781234213758,5.96925111344279,1,2.262980636849336
30.379677926401612,81.69583002305185,38.04147120342452,464.9246471158478,2.272110607014545,5.522149557393244,1,1.7937793194863219
24.252313256227303,67.67654426785916,56.813558288690835,8.80900739351631,2.105683731024038,6.490844877978495,0,0.0
28.74919912009085,70.80554002078605,76.74430531936716,531.3507546113661,3.2844996712925454,5.848671910761726,0,0.0
28.77000508293521,63.71627852751455,60.4845036462853,952.7795257670554,2.1706423685203164,6.350104382546506,0,0.0
27.108169629270893,59.583327143940444,66.9742486150736,154.7068818625965,1.6933384680576888,5.726118181914232,0,0.0
19.53492609092494,85.77384406091657,42.00860568532813,573.3456214756034,3.106413943754759,6.976019852683697,0,0.0
32.20014242501705,46.2806351760151,36.33526156306796,961.7786886444568,3.496873779148917,6.955388779848,1,2.049710765539806
23.45326110451951,60.9223394858114,47.25606459215735,860.5221394916001,2.62042854795331,6.483975027535459,0,0.0
21.170814676797523,57.228095399393766,68.42796972270042,850.3801163813403,1.6261534223408964,6.560803932733091,0,0.0
18.693177406430987,64.90753601255742,47.37797850743335,821.849930396189,1.5970376925329481,6.138818336937477,0,0.0
28.04518003420011,62.88159372725875,70.80352452739166,309.0236060561856,1.1442667405381495,6.943269018127253,0,0.0
29.5185941513188,65.94447658255407,79.32631884170763,890.6168312668123,1.1932325962852122,6.135609430556801,0,0.0
18.281993091773554,46.9959488613497,24.321599943820182,941.3403512331711,3.287457737956906,5.85920199611209,1,3.8517600084269725
26.705581991087776,65.65707507566385,22.72460936502222,495.7924232990394,1.2412177676238763,5.673067914405856,1,4.091308595246667
21.850428178364943,52.12094069436054,28.97538217480171,354.57104725945874,2.210859620691947,5.8121879504715785,1,3.1536926737797435
28.967937436960646,49.21656744940957,43.06218054406077,414.22901560585615,2.7453044492329455,6.358320255893084,1,1.040672918390884
20.964229293084855,43.24171093930956,27.862532548725945,334.2064418312656,3.125886956934008,5.867637576908948,1,3.3206201176911083
29.74594154774192,78.13262793780704,72.23986865712536,212.41844202454007,1.4281773756343181,6.481374142671317,0,0.0
24.574500887109135,61.372096042828,21.38877506162383,618.4484702528894,2.094446697813392,6.0732767798275695,1,4.291683740756426
33.92440980852449,71.33218416558792,38.94756298014935,562.5968862453229,1.6287004875344437,6.8303093581258665,1,1.6578655529775974
20.337856050481886,76.37966716523717,31.08167776965232,462.5850710392756,1.639557724916504,6.337717101198366,1,2.837748334552152
23.798127967854395,73.96583326567767,75.89235980945193,95.84538668483178,1.7595982687166898,6.433906079651914,0,0.0
19.929049861090014,63.52503595448411,60.16886029340168,796.8929647059998,2.4677905360461683,6.334839704489015,0,0.0
33.71979151073557,59.39492644758649,74.72181538708247,174.9335627507892,1.0414436792139705,6.828353161286536,0,0.0
32.91476900747668,58.79799548203319,78.3397226186236,114.56204339604814,2.0219157157888197,5.595129351893787,0,0.0
22.385007671157645,72.00243984650282,49.82589462064215,623.0713954829474,1.4670753380819814,5.601023060636118,0,0.0
29.219728782581043,64.73971774709366,34.05914648288157,398.64436123772316,3.417796271281587,6.552610367387123,1,2.3911280275677638
31.89277740342067,82.45661239942552,31.62372717179536,59.808475352329474,2.456822898125776,6.6519458530722675,1,2.756440924230696
27.43841379719086,83.73509921633561,33.37513170115043,355.5683549610582,3.1702386720758065,6.150384127422952,1,2.4937302448274354
27.00405983205211,48.528018900325925,62.51559845732017,771.7803522849628,1.48922496692403,6.028457812081395,0,0.0
22.111488945307677,46.811682577286284,22.426743687380043,615.2492052170976,3.0250392483094695,5.916917599308119,1,4.135988446892993
19.582747052700288,71.52004630179998,23.08166438196289,362.7860229869968,2.036956153263083,5.851592328750321,1,4.037750342705566
33.252667885206556,55.06128740311397,56.488576542989,191.80479163458807,1.444236722123506,6.867937884517907,0,0.0
33.30710697177662,40.928535938254946,58.52342880424439,631.7956208047733,2.903113005970582,5.942709319541759,0,0.0
28.762724773645555,84.43213346814775,59.9157754593476,887.5553009463553,2.905027744038202,6.472118193716795,0,0.0
23.76350644782791,51.345038362190415,42.31283027531548,646.2727180159138,3.4897197671601528,6.6806421705754335,0,0.0
23.936562768415236,86.46403258429046,68.3566933228492,812.9038546502242,2.95234315449541,5.5329498676713715,0,0.0
30.341246540794067,75.87172254391268,52.017475263597056,521.527838554371,1.3631681198178196,5.55081122482478,0,0.0
33.250874419193806,78.13267449557421,26.327937800565167,717.9711067410288,1.8063618544643205,5.9997061069560536,1,3.550809329915225
33.080469212507,50.07307478965802,67.82595842404072,896.2267737783524,2.129317293227865,6.544023616470555,0,0.0
31.257884279579606,51.70972128084065,77.1840671762275,773.1789782586551,1.3166320142744876,5.891197952893524,0,0.0
28.914537984622893,66.06338769120329,23.60217878014152,909.8539533981457,2.970097436119535,5.502224935648376,1,3.9596731829787717
19.43037940491583,48.60499263249311,43.4810803220348,431.13960211605985,2.3167463447814662,5.932221849915876,0,0.0
20.747688139608435,55.271584634151615,49.25096269008486,904.2202551270566,3.3611239227393837,5.635196224965269,0,0.0
33.275421204960345,56.073123897390225,28.788245604699014,621.5672344817076,2.4732703613145506,5.8291199586884845,1,3.181763159295148
28.30929401421303,47.98149666263821,72.06253686697264,870.0487660816937,2.307247709345635,5.999785001048947,0,0.0
18.156349877482704,50.25914166975804,37.048978693402645,39.3765304378354,1.1785628823321608,5.692086032603128,0,0.0
19.725016228722545,79.42759210041282,66.98051239628961,657.8523819135361,1.3733647623614444,6.55954709117149,0,0.0
29.27953007483695,48.35979272736342,60.25966892169896,847.9750788778987,3.123815191910378,5.883880348009282,0,0.0
18.086046925385716,41.42286959219612,55.882749348021406,174.20203364319974,3.4766899445645207,6.491642198957443,0,0.0
20.733736874097477,71.46774713144691,31.528570921793264,661.7869334649231,2.037947839745674,6.398549279231754,1,2.7707143617310104
27.328474419231966,88.79915596962249,33.24221123305434,824.9547142166315,3.025215209312323,6.847068231540604,1,2.5136683150418486
29.762218360775783,56.56069073115607,22.84090428479416,287.94936963263706,2.5689644158266294,5.631899758517004,1,4.0738643572808755
29.08334141154421,45.93278515981262,34.44274578693598,405.246327906392,3.397648184179284,5.821912167045497,1,2.333588131959603
21.81257826082952,68.51936626837654,40.72661656763084,569.5177184992194,1.595343088610233,6.7977676435659635,0,0.0
30.107046762908112,85.31771055478231,69.98871823174552,519.1676888845622,2.3620893575198574,6.73319718457854,0,0.0
22.0332344874456,79.20308899142394,41.98356000288832,39.189393037135645,2.021989545856489,5.788158335773076,0,0.0
23.53179486870755,71.1257934206358,65.27730696593639,98.67209808541344,2.354289939857538,5.661604017919187,0,0.0
30.69035388700641,55.75282483037997,46.36653687772925,100.46657930436132,1.672145208547138,6.7843621969302905,1,0.5450194683406121
29.04375928380265,67.094008663811,67.0920987196333,262.267905499175,2.24436540678936,5.767207085237057,0,0.0
32.436797978401025,44.56224206521277,78.5762960262224,245.86411280244926,2.5620103668119127,6.806664559106193,0,0.0
29.179419169105838,73.94727121403349,34.390493483454804,742.2223837867996,1.2030397099987302,6.941672049066611,1,2.341425977481779
27.661246256703016,76.25480094488253,71.74049671783257,572.7443860161445,2.857468137019058,5.831209957863505,0,0.0
19.59247105307757,88.25158114549595,57.30944517834648,763.9760846452411,2.766307407901043,6.760581399881433,0,0.0
24.25116865201037,53.01986793725358,69.03765569531929,69.89605741087013,3.201144003628713,6.135746634973395,0,0.0
22.50844025058933,40.922820952151135,59.09515413606832,485.21423747160065,2.0646413795248137,6.683167637130244,0,0.0
22.14782393744442,67.28042322135752,45.43697043644901,323.77557926526947,1.1541728315367943,6.111093311468265,0,0.0
34.54117943079157,75.33952521984072,33.68449636650742,849.9393107557463,2.1536528225542173,5.605593398100575,1,2.447325545023887
24.682661319334926,79.5203737941494,24.2021135198699,707.7891569099033,1.3440229301549036,6.569042908920497,1,3.8696829720195147
33.16479143801092,49.68694665124053,52.13110186764302,869.2584708267963,2.6186170338045445,5.7260329598553685,0,0.0
28.72935664195347,53.08764345185118,79.41956567161193,46.427122406060064,1.1178288103282645,6.890537633975049,0,0.0
31.511792160208024,65.62954626336482,64.28250830085238,720.8234895666005,1.9349910155692378,6.126619424531052,0,0.0
26.544830582788265,56.53004049850009,39.640732483940994,540.008352159578,1.2071072462187384,5.62300022186437,0,0.0
27.807366038648105,83.02557432937226,69.63228800520412,825.0000290155658,1.0084160851790083,5.842720022160991,0,0.0
26.372800794920686,63.68800768693602,66.1390400105844,507.160590925821,3.4013930597539797,6.793776426201542,0,0.0
21.319130792566757,79.97893220510015,36.898147601207405,540.2090779019089,3.4903183700657006,5.9816282044362294,0,0.0
30.28168595944559,69.03098802411769,20.85844938765408,51.767380942065124,2.3887573788295327,6.784491992469534,1,4.3712325918518875
22.77313016149455,78.65450708085561,27.089758312036977,668.5228650359667,1.5973896248637098,5.758430107588223,1,3.436536253194453
18.413371429334717,56.63364932651619,72.63837141872345,273.13987560505007,3.2777475920216435,6.202327185365942,0,0.0
28.973029030421852,81.57083109651556,70.1937821182923,19.69392217882049,3.3075914926902668,6.817389237679924,0,0.0
21.01088154991983,53.72861577755108,37.71254005270175,66.43716250603005,3.136272227926765,5.572607248484885,0,0.0
33.98779593399954,67.30494040016454,37.11172557706523,957.2856089660256,2.360924961418455,5.956415774169431,1,1.9332411634402156
34.216785809043984,50.70035565869371,67.57189922614828,346.07728957984693,1.1867554022400686,6.864777384158179,0,0.0
33.55269463374762,63.77632608130967,76.26424819372532,868.0756286211589,1.2210973188419945,6.394789491562065,0,0.0
24.292697904342553,55.90876047543516,66.74823540785599,959.6772340692559,3.241549469281638,6.574348196533202,0,0.0
18.262762480990745,53.33517153186071,56.33472062184569,943.2671888373227,3.1895671186430734,6.763192657888611,0,0.0
33.78141556399133,88.34925090140187,34.560281019908274,881.7252406994202,2.0859931229530444,6.285394639403675,1,2.3159578470137587
25.279130521394343,48.00370527433653,51.54487484571564,894.8439124613009,1.8203865486910633,6.7680488515324,0,0.0
