temperature,humidity,soil_moisture,light,ec,ph,deficiency_class,label
29.62156934396291,43.781079128441306,15.908339052879068,811.522659813156,0.174636033311743,6.143542525508266,1,1
29.363814162134155,44.898332692660624,34.22368280155712,440.6323040277733,0.9166362796590684,7.269902389805084,3,3
27.1196859729286,45.58236598867842,39.30673606765285,287.88273128665514,2.742052682883174,6.296866978297691,3,3
18.46307454814849,41.92639628984045,34.79532797219959,966.5056496280788,3.1787134151249457,5.983602996739862,3,3
24.94609126212011,68.29911186476915,10.516018124987218,527.0386917795709,3.318464003937957,6.511765895317174,1,1
22.078230870608863,56.2715949145608,38.18660240244961,827.6220476175309,0.2787141615815466,6.0481724403799895,1,1
26.79060841065357,40.35089448632837,18.509287795374615,783.5530924443813,0.4425074461311656,5.699377596337163,3,3
25.20618427812127,63.88637241284427,18.89836832717932,938.9162224610338,1.4560252679412473,6.651122045482107,0,0
22.287915645959337,47.09892509231649,29.98421592816832,624.009105359432,1.8019549236924473,6.84159403706478,2,2
28.1706587751155,42.299895432267625,34.07870405450693,224.77313800348844,2.000846819916539,6.50701973103435,3,3
21.12146590891428,67.25650258462798,32.780020761818875,956.7783112622268,0.3357205752342048,7.276267639918811,3,3
22.2435719411038,45.07516618372064,13.827142703142824,511.0075664164575,2.9765290409294978,5.8491244971847856,0,0
21.209838752310183,50.272154846257024,33.99472319539875,539.1483745624615,1.5310820925947914,7.1371435405245895,3,3
28.416181650877554,63.69918699110808,37.396984355779,735.681831364056,2.62647799032719,6.149846669256985,1,1
21.45719058947785,47.56038434716536,30.44461805154743,762.299754860403,2.2061747957430473,7.189459464113881,1,1
26.7390797766152,50.545720043918855,10.47210818208032,209.93402764799103,1.8814985730014433,7.223560073855431,1,1
21.03089268393305,65.56950658977648,13.320835100213994,515.598206065562,1.425000604312252,6.577933016069396,1,1
22.593301942227185,58.1908110056612,15.336156078582944,241.4124763779383,2.3721759427926834,5.5845226865862685,1,1
28.645447380549815,61.98421214694276,19.36545463749341,221.7786754428123,2.090585385698791,7.315940250627364,1,1
18.673969604625544,53.428694788460845,19.58770151455067,334.6407304627818,0.632869744132341,6.7082273520732185,3,3
19.69479332461048,53.21953020867748,32.147019352336265,774.5342339021109,1.3443966345952365,6.56386920818844,0,0
24.17777140299049,40.77412135465129,24.73803548379169,816.0377309514155,2.789170791294262,6.8344464491887775,2,2
22.373446831763303,40.67374637596763,35.32985581724917,395.1885279888143,2.1449007037596486,6.019840604374291,3,3
26.420827064742124,41.0866655268025,12.514557532774374,813.0506745185895,3.5354529016512073,6.68582086268342,3,3
21.32318340377263,57.28222284828414,20.470265543924405,877.7955235960745,2.2832097766897785,5.911514964101687,1,1
20.117912036064464,42.90008913804274,36.16566585872414,649.3083237360429,2.424084678655927,6.261840915271791,3,3
24.617666915505968,51.06647413615069,23.883409325269906,473.6317209012016,3.218155307153313,7.20581941024923,2,2
25.84183238573272,68.42305357359643,36.45194469696427,253.20204089054047,1.1762914073598956,6.990269828940249,1,1
22.28003625490345,41.12993683744249,31.274925840415367,618.0722705525243,2.117102429500223,6.358731466226214,3,3
23.792554491420468,47.87400082675145,12.29164750381301,501.1233966644282,0.2945236083086784,5.67532346222429,1,1
26.63364996366428,56.251140843768255,28.00383648210667,932.8224919800152,0.7730428667179599,6.7044802535433,3,3
20.1991857151318,56.3262169649808,33.307696956004705,455.6989746013178,3.351089620087568,6.105038904173366,1,1
27.980781459911213,67.3673876265072,14.76716991144764,776.0240493622902,1.9386444754296377,6.168106280016081,1,1
22.59184209333386,66.26695475723932,13.98800720685464,513.7636788853913,3.408005188236919,7.0424091957736445,3,3
24.687057689042643,44.6529062132687,16.91368342949959,976.6800008264756,0.0673459555508654,7.254161216618738,3,3
25.635568579291352,58.29578812631619,11.0291829915532,856.5252644660344,0.7563761520769012,6.088720745175159,3,3
29.64120590676696,46.34387943968444,12.613673184585345,507.9952624668159,2.5966037984557913,7.070816764387782,1,1
21.61476077512002,48.64184152320907,26.258953999177315,901.8664070181692,0.4567933420968262,6.231486378608265,1,1
22.793893257753787,65.10121386457115,15.740676818643449,210.9421102305145,3.839113349782948,6.243638359586679,1,1
22.52530287378455,61.51088849689589,16.471567970487637,387.79380769099726,1.0351440857724197,7.42413493595683,1,1
25.24605506813944,44.00126925778411,15.044976794266471,453.795864666538,2.8050349480340446,6.437924410148833,1,1
24.885469676946254,50.07145417949123,26.3262200648261,769.360352893949,0.5546060281332243,7.167154778614531,1,1
23.930976223052404,69.89315156634771,15.22887048767613,392.7872464911848,1.9439427416154185,6.729856826386537,3,3
21.07661241690021,61.26476133573867,25.05581630648805,227.04176693972053,2.927161928001565,6.101790152847248,1,1
22.81029020099951,61.2751338307593,19.15633750740812,268.73172850698603,3.5647745612358843,7.2214587228706275,1,1
25.723678206094164,61.7312741337725,32.67454484411336,305.86880529760174,3.9560189673050674,6.7834492134498845,0,0
24.978749438941676,42.87212693092219,39.56519588905206,673.5058323525719,0.9053736226193342,5.743272880649474,3,3
27.64655266283592,57.56473727231074,17.541740945190753,206.1472182538763,3.509962298373454,6.045506242199782,1,1
27.22152298047331,55.28664222598608,33.53571565868615,616.4081724270711,2.592278970164382,7.346427274672248,2,2
23.578097696929454,57.8616346470328,16.709351880962068,812.0612532129942,1.400348764101627,7.488672055961968,3,3
26.745352518412883,65.77097937399833,18.55172011192534,330.6469243067562,0.6481491462745116,6.161307677559513,2,2
26.57312968098032,57.01691607878928,15.232837550486176,961.7628386250104,0.0508306648510572,7.172294359765592,2,2
23.750864537169296,53.051490908641256,10.87169388863537,778.3589060442957,0.1085024540579402,6.98950241574539,0,0
23.72091968812949,56.48246975788138,30.546579283711026,926.1613516570932,0.0862394980584898,7.25107776858136,3,3
21.791234303388272,69.09317580051552,24.687702171607118,685.8112120808856,0.0858341152211452,6.434327622588633,2,2
19.94417025857413,44.24012184178847,21.31436968703788,252.3199746696092,0.6233296583865856,6.535025137421174,2,2
28.750682755723894,51.0543890237493,27.17723376246665,333.61031717946673,0.147510368039445,6.051381136546318,3,3
27.39066579044113,46.86830728806844,34.12760153166212,564.1289891865213,2.248785432997328,7.373523770533675,3,3
18.2812708788201,53.78590330361981,37.70253750807224,227.57293663508003,1.560464618945042,6.159844269137789,3,3
24.526375162338148,46.45958567891383,14.861360423049376,268.38123872086504,2.2675367805482196,7.167665430976984,1,1
24.78499673558113,50.62575539060849,29.55269085194686,735.8495565491255,1.7933436107609468,5.788171347327017,0,0
19.19196322553659,47.58439371217272,25.21171689983528,666.3126526664623,3.94483346645036,6.472516696521552,0,0
20.571768817828808,42.415484276880896,21.282662227540225,337.9763968126604,0.3014539977956318,7.181103155799503,1,1
21.27421644917689,62.25665715517789,11.453152038746833,383.2490969046178,3.7587207512751393,5.541294633761193,1,1
28.733524765331715,57.309071338316414,13.87051150902354,377.8579292762632,1.4110370877797815,5.88502492472116,1,1
18.351789675547867,51.999425817701685,17.911583329658015,676.3873963956953,3.919169137692636,7.449342027410903,3,3
28.25925883966232,56.41547048968119,14.18607537550398,886.4136929590121,1.3677141028416382,6.676400575922394,3,3
21.13031870654414,65.4124646404778,39.07690186635651,336.3048217300769,1.3633936125060249,5.704228093740543,2,2
22.10201411293751,43.329134731075776,24.234111494409543,338.87546184868563,1.0366505539926258,6.2415547003016645,3,3
20.649225905425013,57.14519189118202,14.504463790674372,770.1755164283474,1.6658504268606769,6.865545835862787,1,1
26.82827928918696,59.96600679017223,26.236213462994957,618.3844210760213,1.6643352357777,7.080154417137424,2,2
28.305780063822567,62.48807401266016,29.279621481707057,922.4710553059596,1.2323025473736666,7.363209851944336,3,3
23.01948793340109,41.38710660750934,30.97167528596308,492.95201410715146,0.6891948354523642,5.855766717083496,1,1
21.63710913052394,65.04039267900522,36.61605910913957,799.9106389499983,0.24840357996703,7.36794537718415,0,0
23.98556097259153,65.36774907401407,35.9418726113833,230.6717071990974,3.692895322604416,6.016759590119548,3,3
24.29818961271672,68.00969848979113,25.23251477783291,723.1558425712838,3.372613008194504,7.271832903481565,3,3
27.89766438029139,44.63365490902166,18.517374853009237,436.31567328047936,2.610712839048507,7.1571897904190935,1,1
23.65106115109363,54.12003843036525,27.181159840661163,533.9080065821097,1.9741485657088411,6.390747425419188,1,1
25.22298564210434,55.068265984430994,24.63926477301204,732.912558973243,2.3507708826627196,6.1749293589047225,1,1
25.473830480385352,64.16451492523427,26.7248760549125,456.7781164993854,0.4430320206258908,5.885977234214151,3,3
26.960662008289795,40.45318056976426,25.770125263078164,764.1130782709121,2.7586989035114313,5.821232926448873,1,1
28.251973720535275,48.82467834648232,31.18825664730048,769.1010801540153,1.274712061010102,7.225447024566125,1,1
28.534123853503417,40.45068901353663,39.2322331979163,700.3661572873591,1.1586004888537706,7.425449932179706,1,1
22.476495906354597,57.998508894471385,36.91157456542895,840.6068796860425,1.9291580154612256,5.911012466978744,2,2
20.71390516176463,68.46334941360627,33.4691449033852,741.8921642691042,2.1635190591303366,5.731429359144291,3,3
22.373487187422462,48.21361563658871,35.10690965249711,888.0042031085737,0.609995480031396,6.625291794016691,0,0
18.4741821226846,60.88375426617339,11.960484225488518,604.1555571965748,0.7345991232844534,5.816046172909714,3,3
18.929518652041832,66.48929834508445,10.91678708388802,485.9634640532701,2.4413256349989783,7.23730286589285,2,2
18.73639726613689,68.61059387629822,17.048996909190752,391.66105475834536,0.2546999333896056,6.813401087546165,3,3
18.844583051464223,54.25560077748552,23.10798069921509,449.47694414682223,1.0888133578938568,6.959235928387908,2,2
19.851941809675925,61.08587620946636,36.82661388829676,549.1903928309132,2.0720415368270633,5.517240985038137,1,1
18.20528950161352,65.94003929975386,16.95669507342897,882.9765838365546,1.7943895507562373,5.891054370762349,0,0
27.561102394458864,43.47203949093231,16.90124262496238,370.4225902489554,3.306005303345521,5.550489939696287,3,3
28.039340234203504,48.53982908222927,23.269169737282752,277.28112993483364,2.840264994478358,7.415283068215689,0,0
20.8428288835042,52.721617190228365,38.58671662565212,745.61384171882,1.9999850906044367,7.024398977852956,0,0
24.34122072349153,60.78536828691,38.62450164209714,387.31749324412857,2.2842884011988267,6.666973786891146,3,3
25.50658060267724,57.79667976826306,29.510824661185868,383.9408290143367,2.2995886509609913,5.800438391939065,2,2
27.64529130618841,62.20169248738754,29.452103102155345,662.0777819357825,0.566945425532475,7.114879797217199,1,1
23.44922062309177,61.80843964664723,38.65782583395518,683.0815493682353,1.933747206195359,7.397756555487236,3,3
21.235456181801,68.62118508278007,15.567138794318344,863.4318301145632,2.454431756040355,7.0881767676118,0,0
28.58234391576473,63.00545861975432,24.413402567245782,496.7033874144488,3.486134734259001,5.696281816286604,3,3
27.671346259539437,44.87686495911154,12.136730472405016,975.3098002352116,0.2591606379714436,6.37890413945823,1,1
29.585600227907552,66.98353088899378,15.729236709381244,222.82530169209628,1.8109469688407824,7.307640823544873,3,3
25.72460506249186,47.50539411147339,24.406356509242958,304.2015655157491,0.0950811481346294,6.12204197998716,2,2
24.837114392249628,62.74501867195082,34.54065637170403,579.4040541853934,2.404274840114839,5.96537244371351,0,0
26.250761032790543,44.34547820463625,29.795158453206625,230.09128629080877,1.6909659610296028,7.307340987451456,3,3
18.791568135101645,65.89791680548946,38.46147958711883,601.7771229729229,3.818464196927738,7.39037605162684,0,0
23.58622769663596,47.15319464057121,13.579357307685502,621.5324703244762,1.5917097214964189,6.5364887528509215,2,2
18.40428465707564,47.47879863192898,39.38051399098416,523.2591047076236,1.2670776138585778,6.705471528275387,3,3
28.00562864028776,43.174301199261535,19.05848769355844,446.9927751491353,0.4480275255471126,6.9824876022698215,2,2
20.749930252369637,44.88951957160853,34.09510019027578,348.1821495255367,3.184415546143275,5.93887680996783,1,1
26.606464298864147,67.79693436359236,33.97107359728762,833.177626086359,3.9566584091178374,6.981233797852658,1,1
18.40859211908552,65.8872098189753,24.41479733928459,959.0920347930456,2.336249979359038,7.366841644988839,3,3
18.01133122568007,60.33024414454823,20.465335154716456,448.03363758603166,0.334427766897285,7.397853506126395,1,1
19.962002004084088,62.86774038974448,37.01401398776258,959.992002262738,2.761209465065271,6.609298217382564,1,1
21.82717237980425,44.2307983373773,25.142140211069,669.2563907525916,2.290248937259265,5.641228671811853,1,1
27.93455176190445,53.81544599844603,24.793877859755423,633.5869528590881,3.6386019298041457,6.255946142378967,1,1
26.38200318156893,43.17570226151594,31.366457836676133,638.5110254790361,1.6814034063338408,5.983666477936712,3,3
28.62866984907256,44.65917807135767,26.34458061301914,506.9727576396885,0.148476625295375,5.67401516606891,2,2
21.189220616611845,61.470880400031184,26.873147843215687,815.8876425873719,3.151011082406044,5.622661568198818,1,1
20.49838130219445,43.55010205811032,16.527486099555226,871.6675068930016,0.82059193701672,6.77450189143444,2,2
19.101329826971188,48.33887314534864,19.91500671626405,690.096639913995,2.519099091730736,6.00381634241587,1,1
26.955667842910948,66.66935205036256,27.267658557867428,384.9967880501515,3.7077289582327144,6.9530642513673335,1,1
22.405778964389665,61.90939372886902,24.461747794360495,720.5279794085089,3.68777679536817,6.101769227975357,0,0
24.591572141626813,61.78731417541552,18.315321122239,742.3665918427967,1.0101133825845534,7.114088304820708,3,3
26.416832498056408,45.77557719372468,38.40752886237527,652.6192435652223,3.176583640391369,5.678489826088803,1,1
21.49535875686845,63.52809034045575,31.992966997222865,441.1791707104091,3.964452752229696,5.6944214519990926,3,3
23.24610414150292,50.3551341747874,28.223337515056677,756.8447641068979,2.0015125977305175,5.568205703549673,0,0
22.804318890993702,69.45533323103147,13.580928583212492,736.7435908195073,3.641684201035656,7.06087397023509,1,1
26.572576635900425,60.104673364773255,15.389266375061638,520.0550534133561,0.5303370189438308,5.656799896479393,2,2
24.644362422268607,62.74650895494065,30.981807384148027,705.8287751181795,3.6235114544014193,6.852820040285068,3,3
18.166219625051298,62.52635104691856,36.15849436503723,315.0597708152127,1.305423161288886,6.7609872315308985,1,1
27.423014753798448,66.14889901295848,28.41588625558361,577.3716030143112,0.1669322105384934,6.75410552079667,1,1
21.714236136094957,41.0332745098879,24.80073496244848,492.03354446310846,2.7992586861356226,6.317833642682681,1,1
23.217694730480787,61.32583926792343,26.889487597529204,449.9430829008432,3.288391778586552,6.185900689006794,1,1
18.303771061986016,46.59754920994967,28.096902710952644,757.1550848504886,2.48689809303523,6.176881066395644,0,0
19.708975003370448,47.66447588820837,20.49248993986595,853.5554537043763,0.9459346914008564,6.889789793370356,2,2
27.295814207845424,52.06643944969609,28.12275833847145,515.1991467931699,1.3128124653114903,5.93942093067356,2,2
19.28693162560013,58.05304239178656,26.951560980176705,928.0159724505104,2.8627380990719575,6.5653207669333975,1,1
29.313925142272623,69.43580463943579,35.49753552128561,281.7655490657327,3.2938653177734847,7.206702432218675,3,3
18.126667903105684,42.3642244002379,31.40597509074861,976.2417007206808,0.4931919720234754,5.671250738192331,0,0
29.3300062667748,45.486154799824426,14.483973493796494,687.6376539871724,1.5519307173269712,6.52922935227524,3,3
22.95491285896926,56.57792634847591,11.052549599511009,432.1431645419199,0.1343923302803164,6.8645429100471365,3,3
21.70824115145085,69.04051905266886,29.23441607174937,940.5719187392742,2.370959091311037,6.168159569807341,1,1
27.039810013815018,67.17829400239987,16.188445309451147,423.1193809094032,3.7795623879506937,7.017965725619131,2,2
20.333346763478666,44.08544911337604,29.061524033989677,380.530939730587,0.0136941066076778,6.135662772162669,1,1
29.406467785141835,56.88610461749538,24.47774116414052,299.22659717552386,2.7572567475858074,6.879022398238771,1,1
23.56344814005922,52.44383881295046,31.35358452903904,991.7838881200144,1.258014815847151,6.845944274423074,1,1
22.24024536256306,55.29190389508887,27.521108772254976,556.172805131218,1.8828042929414623,5.581954516265902,0,0
26.626791092659445,53.95551132891278,11.208244621586497,558.25234401437,2.0701813796864523,5.700400423451756,2,2
20.710924242956324,41.205312635878016,16.37874096254101,738.0111556338001,2.1701164263559094,6.391436120214266,2,2
27.327770012585667,67.5889241631087,15.990868645005907,570.7795120669497,2.6649304878087063,5.987600165527505,2,2
26.95605961773724,55.98084301301687,22.75777620727145,977.9530743774228,2.115125444874517,7.255296440716684,2,2
26.36705310009895,51.77738892421921,16.76889246365232,226.6305432730774,3.376968257903858,6.818970827446578,1,1
20.18555606767688,54.62268268634536,32.338776375777584,992.4133654340286,3.290017234597825,6.62634694094366,0,0
26.63462474763096,62.456892616368926,32.497917233204625,427.38702558721593,0.2725333900827058,6.59036327413918,1,1
18.114774810970776,51.88117240740857,38.27174733713878,698.4328373472131,1.4699380923928524,6.940467671084153,1,1
27.724725528065814,44.3053143693079,11.91581653671213,506.0008133543434,2.065000534462756,7.064771428808399,2,2
20.740116174889263,45.90712579278003,28.20153291811213,365.6291964182405,2.939529852112388,6.230369613873939,1,1
21.706763280909925,63.94918051173581,14.835566151888916,596.1367212302714,0.3297987221592264,7.135704906309493,1,1
19.46064917702977,50.28441238066613,38.52574911263104,318.9223907486994,0.9999200696664888,7.3011645148311475,2,2
24.848688537440538,57.2683453269194,27.831138218858943,860.9591063505374,1.8857173364567292,7.196155230802345,2,2
18.0765804591686,56.19282329514431,19.446102161660463,913.2664576411664,2.3844984483643015,6.575806357060201,3,3
